"ID";"Reisebericht";"Koordinate";"Stand";"Jahrvon";"Jahrbis"
3703;516;1084;1;1840;1841
3704;516;1085;1;1840;1841
3705;516;1131;1;1840;1841
3706;516;1132;1;1840;1841
3707;516;1133;1;1840;1841
3708;516;1134;1;1840;1841
3709;516;1135;1;1840;1841
3710;516;1136;1;1840;1841
3711;516;1137;1;1840;1841
3712;516;1183;1;1840;1841
3713;516;1185;1;1840;1841
3714;516;1186;1;1840;1841
3715;516;1187;1;1840;1841
3716;516;1188;1;1840;1841
3717;516;1236;1;1840;1841
3718;516;1239;1;1840;1841
3719;517;511;2;1841;1841
3720;517;512;2;1841;1841
3721;517;562;2;1841;1841
3722;517;563;2;1841;1841
3723;517;614;2;1841;1841
3724;517;615;2;1841;1841
3725;517;719;2;1841;1841
3726;517;728;2;1841;1841
3727;517;729;2;1841;1841
3728;517;730;2;1841;1841
3729;517;731;2;1841;1841
3730;517;770;2;1841;1841
3731;517;781;2;1841;1841
3732;517;782;2;1841;1841
3733;517;821;2;1841;1841
3734;517;834;2;1841;1841
3735;517;871;2;1841;1841
3736;517;872;2;1841;1841
3737;517;873;2;1841;1841
3738;517;884;2;1841;1841
3739;517;939;2;1841;1841
3740;517;940;2;1841;1841
3741;517;975;2;1841;1841
3742;517;989;2;1841;1841
3743;517;991;2;1841;1841
3744;517;992;2;1841;1841
3745;517;1040;2;1841;1841
3746;517;1042;2;1841;1841
3747;517;1043;2;1841;1841
3748;517;1044;2;1841;1841
3749;517;1092;2;1841;1841
3750;517;1094;2;1841;1841
3751;517;1095;2;1841;1841
3752;517;1096;2;1841;1841
3753;517;1143;2;1841;1841
3754;517;1144;2;1841;1841
3755;517;1145;2;1841;1841
3756;517;1146;2;1841;1841
3757;517;1147;2;1841;1841
3758;517;1148;2;1841;1841
3759;517;1149;2;1841;1841
3760;517;1196;2;1841;1841
3761;517;1197;2;1841;1841
3762;518;675;2;1840;1841
3763;518;725;2;1840;1841
3764;518;726;2;1840;1841
3765;518;727;2;1840;1841
3766;518;728;2;1840;1841
3767;518;729;2;1840;1841
3768;518;777;2;1840;1841
3769;518;779;2;1840;1841
3770;518;780;2;1840;1841
3771;518;825;2;1840;1841
3772;518;826;2;1840;1841
3773;518;827;2;1840;1841
3774;518;828;2;1840;1841
3775;518;831;2;1840;1841
3776;518;832;2;1840;1841
3777;518;833;2;1840;1841
3778;518;834;2;1840;1841
3779;518;876;2;1840;1841
3780;518;877;2;1840;1841
3781;518;878;2;1840;1841
3782;518;880;2;1840;1841
3783;518;883;2;1840;1841
3784;518;884;2;1840;1841
3785;518;885;2;1840;1841
3786;518;925;2;1840;1841
3787;518;926;2;1840;1841
3788;518;931;2;1840;1841
3789;518;932;2;1840;1841
3790;518;934;2;1840;1841
3791;518;935;2;1840;1841
3792;518;936;2;1840;1841
3793;518;977;2;1840;1841
3794;518;978;2;1840;1841
3795;518;979;2;1840;1841
3796;518;980;2;1840;1841
3797;518;981;2;1840;1841
3798;518;982;2;1840;1841
3799;518;983;2;1840;1841
3800;518;984;2;1840;1841
3801;518;986;2;1840;1841
3802;518;988;2;1840;1841
3803;518;1029;2;1840;1841
3804;518;1030;2;1840;1841
3805;518;1031;2;1840;1841
3806;518;1032;2;1840;1841
3807;518;1033;2;1840;1841
3808;518;1034;2;1840;1841
3809;518;1042;2;1840;1841
3810;518;1044;2;1840;1841
3811;518;1080;2;1840;1841
3812;518;1081;2;1840;1841
3813;518;1083;2;1840;1841
3814;518;1131;2;1840;1841
3815;518;1132;2;1840;1841
3816;518;1137;2;1840;1841
3817;518;1185;2;1840;1841
3818;518;1188;2;1840;1841
3819;518;1236;2;1840;1841
3820;518;1239;2;1840;1841
3821;519;1101;3;1895;1895
3822;520;947;2;1846;1896
3823;520;948;2;1846;1896
3824;520;949;2;1846;1896
3825;520;998;2;1846;1896
3826;520;999;2;1846;1896
3827;520;1000;2;1846;1896
3828;523;293;1;1853;1853
3829;523;294;1;1853;1853
3830;524;1394;1;1414;1417
3831;524;1395;1;1414;1417
3832;524;1396;1;1414;1417
3833;524;1445;1;1414;1417
3834;524;1446;1;1414;1417
3835;524;1447;1;1414;1417
3836;524;1448;1;1414;1417
3837;524;1449;1;1414;1417
3838;524;1450;1;1414;1417
3839;524;1451;1;1414;1417
3840;524;1452;1;1414;1417
3841;524;1453;1;1414;1417
3842;524;1455;1;1414;1417
3843;524;1456;1;1414;1417
3844;524;1498;1;1414;1417
3845;524;1499;1;1414;1417
3846;524;1500;1;1414;1417
3847;524;1501;1;1414;1417
3848;524;1502;1;1414;1417
3849;524;1503;1;1414;1417
3850;524;1504;1;1414;1417
3851;524;1505;1;1414;1417
3852;524;1506;1;1414;1417
3853;524;1507;1;1414;1417
3854;524;1551;1;1414;1417
3855;524;1552;1;1414;1417
3856;524;1553;1;1414;1417
3857;524;1554;1;1414;1417
3858;526;293;1;1414;1417
3859;526;294;1;1414;1417
3860;527;293;2;1414;1422
3861;527;294;2;1414;1422
3862;527;327;2;1414;1422
3863;527;378;2;1414;1422
3864;527;390;2;1414;1422
3865;527;437;2;1414;1422
3866;527;479;2;1414;1422
3867;527;536;2;1414;1422
3868;527;537;2;1414;1422
3869;527;563;2;1414;1422
3870;527;638;2;1414;1422
3871;527;639;2;1414;1422
3872;527;640;2;1414;1422
3873;527;666;2;1414;1422
3874;527;668;2;1414;1422
3875;527;689;2;1414;1422
3876;527;690;2;1414;1422
3877;527;691;2;1414;1422
3878;527;692;2;1414;1422
3879;527;719;2;1414;1422
3880;527;734;2;1414;1422
3881;527;735;2;1414;1422
3882;527;770;2;1414;1422
3883;527;791;2;1414;1422
3884;527;792;2;1414;1422
3885;527;820;2;1414;1422
3886;527;821;2;1414;1422
3887;527;842;2;1414;1422
3888;527;843;2;1414;1422
3889;527;871;2;1414;1422
3890;527;872;2;1414;1422
3891;527;893;2;1414;1422
3892;527;894;2;1414;1422
3893;527;923;2;1414;1422
3894;527;924;2;1414;1422
3895;527;939;2;1414;1422
3896;527;940;2;1414;1422
3897;527;947;2;1414;1422
3898;527;948;2;1414;1422
3899;527;974;2;1414;1422
3900;527;975;2;1414;1422
3901;527;989;2;1414;1422
3902;527;991;2;1414;1422
3903;527;997;2;1414;1422
3904;527;998;2;1414;1422
3905;527;999;2;1414;1422
3906;527;1000;2;1414;1422
3907;527;1002;2;1414;1422
3908;527;1040;2;1414;1422
3909;527;1044;2;1414;1422
3910;527;1049;2;1414;1422
3911;527;1050;2;1414;1422
3912;527;1091;2;1414;1422
3913;527;1092;2;1414;1422
3914;527;1094;2;1414;1422
3915;527;1095;2;1414;1422
3916;527;1096;2;1414;1422
3917;527;1101;2;1414;1422
3918;527;1131;2;1414;1422
3919;527;1143;2;1414;1422
3920;527;1144;2;1414;1422
3921;527;1146;2;1414;1422
3922;527;1147;2;1414;1422
3923;527;1152;2;1414;1422
3924;527;1153;2;1414;1422
3925;527;1154;2;1414;1422
3926;527;1193;2;1414;1422
3927;527;1196;2;1414;1422
3928;527;1197;2;1414;1422
3929;527;1201;2;1414;1422
3930;527;1204;2;1414;1422
3931;527;1207;2;1414;1422
3932;527;1248;2;1414;1422
3933;527;1258;2;1414;1422
3934;527;1259;2;1414;1422
3935;527;1289;2;1414;1422
3936;527;1308;2;1414;1422
3937;527;1309;2;1414;1422
3938;527;1310;2;1414;1422
3939;527;1342;2;1414;1422
3940;527;1357;2;1414;1422
3941;527;1360;2;1414;1422
3942;527;1408;2;1414;1422
3943;527;1451;2;1414;1422
3944;527;1459;2;1414;1422
3945;527;1501;2;1414;1422
3946;527;1503;2;1414;1422
3947;527;1504;2;1414;1422
3948;527;1551;2;1414;1422
3949;527;1555;2;1414;1422
3950;528;293;2;1414;1422
3951;528;294;2;1414;1422
3952;528;327;2;1414;1422
3953;528;378;2;1414;1422
3954;528;390;2;1414;1422
3955;528;437;2;1414;1422
3956;528;479;2;1414;1422
3957;528;536;2;1414;1422
3958;528;537;2;1414;1422
3959;528;563;2;1414;1422
3960;528;638;2;1414;1422
3961;528;639;2;1414;1422
3962;528;640;2;1414;1422
3963;528;666;2;1414;1422
3964;528;668;2;1414;1422
3965;528;689;2;1414;1422
3966;528;690;2;1414;1422
3967;528;691;2;1414;1422
3968;528;692;2;1414;1422
3969;528;719;2;1414;1422
3970;528;734;2;1414;1422
3971;528;735;2;1414;1422
3972;528;770;2;1414;1422
3973;528;791;2;1414;1422
3974;528;792;2;1414;1422
3975;528;820;2;1414;1422
3976;528;821;2;1414;1422
3977;528;842;2;1414;1422
3978;528;843;2;1414;1422
3979;528;871;2;1414;1422
3980;528;872;2;1414;1422
3981;528;893;2;1414;1422
3982;528;894;2;1414;1422
3983;528;923;2;1414;1422
3984;528;924;2;1414;1422
3985;528;939;2;1414;1422
3986;528;940;2;1414;1422
3987;528;947;2;1414;1422
3988;528;948;2;1414;1422
3989;528;974;2;1414;1422
3990;528;975;2;1414;1422
3991;528;989;2;1414;1422
3992;528;991;2;1414;1422
3993;528;997;2;1414;1422
3994;528;998;2;1414;1422
3995;528;999;2;1414;1422
3996;528;1000;2;1414;1422
3997;528;1002;2;1414;1422
3998;528;1040;2;1414;1422
3999;528;1044;2;1414;1422
4000;528;1049;2;1414;1422
4001;528;1050;2;1414;1422
4002;528;1091;2;1414;1422
4003;528;1092;2;1414;1422
4004;528;1094;2;1414;1422
4005;528;1095;2;1414;1422
4006;528;1096;2;1414;1422
4007;528;1101;2;1414;1422
4008;528;1131;2;1414;1422
4009;528;1143;2;1414;1422
4010;528;1144;2;1414;1422
4011;528;1146;2;1414;1422
4012;528;1147;2;1414;1422
4013;528;1152;2;1414;1422
4014;528;1153;2;1414;1422
4015;528;1154;2;1414;1422
4016;528;1193;2;1414;1422
4017;528;1196;2;1414;1422
4018;528;1197;2;1414;1422
4019;528;1201;2;1414;1422
4020;528;1204;2;1414;1422
4021;528;1207;2;1414;1422
4022;528;1248;2;1414;1422
4023;528;1258;2;1414;1422
4024;528;1259;2;1414;1422
4025;528;1289;2;1414;1422
4026;528;1308;2;1414;1422
4027;528;1309;2;1414;1422
4028;528;1310;2;1414;1422
4029;528;1342;2;1414;1422
4030;528;1357;2;1414;1422
4031;528;1360;2;1414;1422
4032;528;1408;2;1414;1422
4033;528;1451;2;1414;1422
4034;528;1459;2;1414;1422
4035;528;1501;2;1414;1422
4036;528;1503;2;1414;1422
4037;528;1504;2;1414;1422
4038;528;1551;2;1414;1422
4039;528;1555;2;1414;1422
4040;529;293;1;1621;1671
4041;529;294;1;1621;1671
4042;531;293;1;1779;1829
4043;531;294;1;1779;1829
4044;532;884;1;1845;1845
4045;532;935;1;1845;1845
4046;533;293;1;1779;1829
4047;533;294;1;1779;1829
4048;534;293;1;1779;1829
4049;534;294;1;1779;1829
4050;536;511;2;1834;1834
4051;536;512;2;1834;1834
4052;536;513;2;1834;1834
4053;536;562;2;1834;1834
4054;536;563;2;1834;1834
4055;536;567;2;1834;1834
4056;536;617;2;1834;1834
4057;536;668;2;1834;1834
4058;536;719;2;1834;1834
4059;536;720;2;1834;1834
4060;536;820;2;1834;1834
4061;536;821;2;1834;1834
4062;536;827;2;1834;1834
4063;536;828;2;1834;1834
4064;536;829;2;1834;1834
4065;536;871;2;1834;1834
4066;536;872;2;1834;1834
4067;536;876;2;1834;1834
4068;536;878;2;1834;1834
4069;536;884;2;1834;1834
4070;536;885;2;1834;1834
4071;536;923;2;1834;1834
4072;536;924;2;1834;1834
4073;536;931;2;1834;1834
4074;536;932;2;1834;1834
4075;536;934;2;1834;1834
4076;536;935;2;1834;1834
4077;536;978;2;1834;1834
4078;536;981;2;1834;1834
4079;536;982;2;1834;1834
4080;536;983;2;1834;1834
4081;536;984;2;1834;1834
4082;536;985;2;1834;1834
4083;536;986;2;1834;1834
4084;536;988;2;1834;1834
4085;536;1030;2;1834;1834
4086;536;1031;2;1834;1834
4087;536;1032;2;1834;1834
4088;536;1083;2;1834;1834
4089;537;293;2;1834;1834
4090;537;294;2;1834;1834
4091;537;498;2;1834;1834
4092;537;748;2;1834;1834
4093;537;847;2;1834;1834
4094;537;851;2;1834;1834
4095;537;897;2;1834;1834
4096;537;950;2;1834;1834
4097;537;992;2;1834;1834
4098;537;1042;2;1834;1834
4099;537;1044;2;1834;1834
4100;537;1049;2;1834;1834
4101;537;1094;2;1834;1834
4102;537;1095;2;1834;1834
4103;537;1096;2;1834;1834
4104;537;1145;2;1834;1834
4105;537;1146;2;1834;1834
4106;537;1147;2;1834;1834
4107;538;293;1;1672;1677
4108;538;294;1;1672;1677
4109;540;345;2;1876;1877
4110;540;346;2;1876;1877
4111;540;347;2;1876;1877
4112;540;348;2;1876;1877
4113;540;349;2;1876;1877
4114;540;400;2;1876;1877
4115;540;401;2;1876;1877
4116;541;293;2;1876;1877
4117;541;294;2;1876;1877
4118;542;883;3;1848;1856
4119;542;884;3;1848;1856
4120;542;885;3;1848;1856
4121;542;932;3;1848;1856
4122;542;933;3;1848;1856
4123;542;934;3;1848;1856
4124;542;935;3;1848;1856
4125;542;936;3;1848;1856
4126;544;293;1;1790;1840
4127;544;294;1;1790;1840
4128;544;884;1;1790;1840
4129;544;935;1;1790;1840
4130;545;293;1;1790;1840
4131;545;294;1;1790;1840
4132;545;884;1;1790;1840
4133;545;935;1;1790;1840
4134;547;471;2;1812;1862
4135;547;515;2;1812;1862
4136;547;516;2;1812;1862
4137;547;518;2;1812;1862
4138;547;519;2;1812;1862
4139;547;521;2;1812;1862
4140;547;522;2;1812;1862
4141;547;524;2;1812;1862
4142;547;566;2;1812;1862
4143;547;567;2;1812;1862
4144;547;570;2;1812;1862
4145;547;572;2;1812;1862
4146;547;573;2;1812;1862
4147;547;616;2;1812;1862
4148;547;617;2;1812;1862
4149;547;622;2;1812;1862
4150;547;623;2;1812;1862
4151;547;624;2;1812;1862
4152;547;625;2;1812;1862
4153;547;668;2;1812;1862
4154;547;669;2;1812;1862
4155;547;675;2;1812;1862
4156;547;676;2;1812;1862
4157;547;677;2;1812;1862
4158;547;719;2;1812;1862
4159;547;720;2;1812;1862
4160;547;721;2;1812;1862
4161;547;722;2;1812;1862
4162;547;723;2;1812;1862
4163;547;724;2;1812;1862
4164;547;725;2;1812;1862
4165;547;726;2;1812;1862
4166;547;727;2;1812;1862
4167;547;728;2;1812;1862
4168;547;770;2;1812;1862
4169;547;771;2;1812;1862
4170;547;772;2;1812;1862
4171;547;773;2;1812;1862
4172;547;774;2;1812;1862
4173;547;775;2;1812;1862
4174;547;776;2;1812;1862
4175;547;777;2;1812;1862
4176;547;778;2;1812;1862
4177;547;779;2;1812;1862
4178;547;780;2;1812;1862
4179;547;781;2;1812;1862
4180;547;829;2;1812;1862
4181;547;830;2;1812;1862
4182;547;831;2;1812;1862
4183;547;832;2;1812;1862
4184;547;833;2;1812;1862
4185;547;834;2;1812;1862
4186;547;835;2;1812;1862
4187;547;875;2;1812;1862
4188;547;876;2;1812;1862
4189;547;877;2;1812;1862
4190;547;878;2;1812;1862
4191;547;882;2;1812;1862
4192;547;883;2;1812;1862
4193;547;884;2;1812;1862
4194;547;932;2;1812;1862
4195;547;933;2;1812;1862
4196;547;936;2;1812;1862
4197;547;937;2;1812;1862
4198;547;987;2;1812;1862
4199;547;988;2;1812;1862
4200;548;511;2;1812;1862
4201;548;562;2;1812;1862
4202;548;563;2;1812;1862
4203;548;615;2;1812;1862
4204;548;666;2;1812;1862
4205;548;678;2;1812;1862
4206;548;679;2;1812;1862
4207;548;680;2;1812;1862
4208;548;682;2;1812;1862
4209;548;729;2;1812;1862
4210;548;730;2;1812;1862
4211;548;734;2;1812;1862
4212;548;735;2;1812;1862
4213;548;782;2;1812;1862
4214;548;783;2;1812;1862
4215;548;784;2;1812;1862
4216;548;791;2;1812;1862
4217;548;792;2;1812;1862
4218;548;820;2;1812;1862
4219;548;821;2;1812;1862
4220;548;827;2;1812;1862
4221;548;828;2;1812;1862
4222;548;833;2;1812;1862
4223;548;834;2;1812;1862
4224;548;835;2;1812;1862
4225;548;842;2;1812;1862
4226;548;843;2;1812;1862
4227;548;871;2;1812;1862
4228;548;872;2;1812;1862
4229;548;878;2;1812;1862
4230;548;879;2;1812;1862
4231;548;887;2;1812;1862
4232;548;893;2;1812;1862
4233;548;894;2;1812;1862
4234;548;923;2;1812;1862
4235;548;924;2;1812;1862
4236;548;929;2;1812;1862
4237;548;930;2;1812;1862
4238;548;931;2;1812;1862
4239;548;932;2;1812;1862
4240;548;933;2;1812;1862
4241;548;939;2;1812;1862
4242;548;940;2;1812;1862
4243;548;974;2;1812;1862
4244;548;975;2;1812;1862
4245;548;980;2;1812;1862
4246;548;981;2;1812;1862
4247;548;983;2;1812;1862
4248;548;984;2;1812;1862
4249;548;985;2;1812;1862
4250;548;990;2;1812;1862
4251;548;991;2;1812;1862
4252;548;992;2;1812;1862
4253;548;1029;2;1812;1862
4254;548;1030;2;1812;1862
4255;548;1031;2;1812;1862
4256;548;1032;2;1812;1862
4257;548;1033;2;1812;1862
4258;548;1034;2;1812;1862
4259;548;1035;2;1812;1862
4260;548;1036;2;1812;1862
4261;548;1042;2;1812;1862
4262;548;1044;2;1812;1862
4263;548;1080;2;1812;1862
4264;548;1082;2;1812;1862
4265;548;1083;2;1812;1862
4266;548;1084;2;1812;1862
4267;548;1085;2;1812;1862
4268;548;1131;2;1812;1862
4269;548;1132;2;1812;1862
4270;548;1133;2;1812;1862
4271;548;1134;2;1812;1862
4272;548;1135;2;1812;1862
4273;548;1136;2;1812;1862
4274;548;1137;2;1812;1862
4275;548;1148;2;1812;1862
4276;548;1149;2;1812;1862
4277;548;1182;2;1812;1862
4278;548;1183;2;1812;1862
4279;548;1185;2;1812;1862
4280;548;1186;2;1812;1862
4281;548;1187;2;1812;1862
4282;548;1188;2;1812;1862
4283;548;1248;2;1812;1862
4284;548;1445;2;1812;1862
4285;548;1446;2;1812;1862
4286;548;1447;2;1812;1862
4287;548;1448;2;1812;1862
4288;548;1449;2;1812;1862
4289;548;1450;2;1812;1862
4290;548;1451;2;1812;1862
4291;548;1452;2;1812;1862
4292;548;1453;2;1812;1862
4293;548;1454;2;1812;1862
4294;548;1455;2;1812;1862
4295;548;1456;2;1812;1862
4296;548;1496;2;1812;1862
4297;548;1497;2;1812;1862
4298;548;1498;2;1812;1862
4299;548;1499;2;1812;1862
4300;548;1500;2;1812;1862
4301;548;1501;2;1812;1862
4302;548;1502;2;1812;1862
4303;548;1503;2;1812;1862
4304;548;1504;2;1812;1862
4305;548;1505;2;1812;1862
4306;548;1506;2;1812;1862
4307;548;1507;2;1812;1862
4308;549;678;1;1809;1859
4309;549;679;1;1809;1859
4310;549;728;1;1809;1859
4311;549;729;1;1809;1859
4312;549;730;1;1809;1859
4313;549;731;1;1809;1859
4314;549;779;1;1809;1859
4315;549;780;1;1809;1859
4316;549;781;1;1809;1859
4317;549;782;1;1809;1859
4318;549;783;1;1809;1859
4319;549;784;1;1809;1859
4320;549;830;1;1809;1859
4321;549;831;1;1809;1859
4322;549;832;1;1809;1859
4323;549;833;1;1809;1859
4324;549;834;1;1809;1859
4325;549;835;1;1809;1859
4326;549;836;1;1809;1859
4327;549;881;1;1809;1859
4328;549;882;1;1809;1859
4329;549;883;1;1809;1859
4330;549;884;1;1809;1859
4331;549;885;1;1809;1859
4332;549;886;1;1809;1859
4333;549;887;1;1809;1859
4334;549;888;1;1809;1859
4335;549;938;1;1809;1859
4336;549;939;1;1809;1859
4337;551;293;2;1553;1562
4338;551;294;2;1553;1562
4339;551;345;2;1553;1562
4340;551;346;2;1553;1562
4341;551;348;2;1553;1562
4342;551;449;2;1553;1562
4343;552;293;2;1553;1562
4344;552;294;2;1553;1562
4345;552;345;2;1553;1562
4346;552;346;2;1553;1562
4347;552;348;2;1553;1562
4348;552;449;2;1553;1562
4349;553;293;2;1553;1562
4350;553;294;2;1553;1562
4351;553;345;2;1553;1562
4352;553;346;2;1553;1562
4353;553;348;2;1553;1562
4354;553;449;2;1553;1562
4355;554;293;2;1553;1562
4356;554;294;2;1553;1562
4357;554;345;2;1553;1562
4358;554;346;2;1553;1562
4359;554;348;2;1553;1562
4360;554;449;2;1553;1562
4361;555;293;2;1554;1562
4362;555;294;2;1554;1562
4363;555;345;2;1554;1562
4364;555;346;2;1554;1562
4365;555;348;2;1554;1562
4366;555;449;2;1554;1562
4367;556;293;2;1553;1562
4368;556;294;2;1553;1562
4369;556;345;2;1553;1562
4370;556;346;2;1553;1562
4371;556;348;2;1553;1562
4372;556;449;2;1553;1562
4373;557;293;2;1553;1562
4374;557;294;2;1553;1562
4375;557;345;2;1553;1562
4376;557;346;2;1553;1562
4377;557;348;2;1553;1562
4378;557;449;2;1553;1562
4379;563;293;2;1553;1562
4380;563;294;2;1553;1562
4381;563;345;2;1553;1562
4382;563;346;2;1553;1562
4383;563;348;2;1553;1562
4384;563;449;2;1553;1562
4385;564;293;2;1553;1562
4386;564;294;2;1553;1562
4387;564;345;2;1553;1562
4388;564;346;2;1553;1562
4389;564;348;2;1553;1562
4390;564;449;2;1553;1562
4391;565;293;2;1553;1562
4392;565;294;2;1553;1562
4393;565;345;2;1553;1562
4394;565;346;2;1553;1562
4395;565;348;2;1553;1562
